status,walkscore,description,updated,snappedLong,snappedLat
1,85,Very Walkable,2020-05-10 19:39:45.510422,-87.6555,41.9355
1,93,Walker's Paradise,2019-12-27 14:56:50.813190,-87.651,41.9445
1,92,Walker's Paradise,2020-05-01 23:30:59.518805,-87.672,41.8545
1,95,Walker's Paradise,2020-05-04 21:02:11.194509,-87.654,41.9475
1,75,Very Walkable,2020-04-22 10:04:46.447580,-87.6075,41.817
1,94,Walker's Paradise,2020-04-06 01:43:22.378919,-87.681,41.8995
1,96,Walker's Paradise,2020-03-28 20:34:23.181631,-87.6885,41.916
1,96,Walker's Paradise,2020-03-24 07:15:43.100147,-87.6705,41.9805
1,67,Somewhat Walkable,2020-05-16 14:58:23.725400,-87.708,41.8875
1,93,Walker's Paradise,2020-05-14 20:24:03.259271,-87.6165,41.895
1,95,Walker's Paradise,2020-05-12 00:12:13.303203,-87.6735,41.943
1,96,Walker's Paradise,2020-05-10 05:33:25.008969,-87.696,41.925
1,61,Somewhat Walkable,2020-02-06 02:24:54.795670,-87.7095,41.883
1,96,Walker's Paradise,2020-05-02 01:20:11.036436,-87.618,41.886
1,91,Walker's Paradise,2020-05-02 19:48:30.992671,-87.666,41.925
1,96,Walker's Paradise,2020-01-29 18:52:32.763404,-87.6195,41.8935
1,90,Walker's Paradise,2020-01-14 21:10:48.031211,-87.6855,41.976
1,91,Walker's Paradise,2020-03-19 08:48:28.563034,-87.687,41.976
1,74,Very Walkable,2020-04-09 18:09:16.317865,-87.774,41.8845
1,93,Walker's Paradise,2019-12-31 19:59:52.265564,-87.6825,41.9205
1,94,Walker's Paradise,2019-12-27 22:52:56.076925,-87.687,41.904
1,90,Very Walkable,2020-03-20 18:35:06.120444,-87.648,41.958
1,91,Walker's Paradise,2020-05-02 05:20:07.737352,-87.6615,42.0015
1,92,Walker's Paradise,2020-05-30 01:26:17.157094,-87.663,42.0015
1,91,Walker's Paradise,2020-05-02 05:20:07.737352,-87.6615,42.0015
1,91,Walker's Paradise,2020-05-02 05:20:07.737352,-87.6615,42.0015
1,91,Walker's Paradise,2020-05-02 05:20:07.737352,-87.6615,42.0015
1,76,Very Walkable,2020-05-09 11:29:29.105573,-87.618,41.835
1,99,Walker's Paradise,2020-05-02 01:20:11.110731,-87.627,41.889
1,68,Somewhat Walkable,2020-05-08 19:25:05.204928,-87.6135,41.8365
1,96,Walker's Paradise,2020-05-09 09:32:35.485662,-87.654,41.949
1,100,Walker's Paradise,2020-05-05 13:36:16.291579,-87.624,41.886
1,90,Walker's Paradise,2020-04-20 17:10:27.286644,-87.714,41.9475
1,93,Walker's Paradise,2020-05-08 09:07:27.389631,-87.6165,41.892
1,71,Very Walkable,2020-04-07 07:06:20.592486,-87.6,41.8125
1,96,Walker's Paradise,2020-04-03 02:44:39.080707,-87.633,41.8485
1,85,Very Walkable,2020-01-25 15:51:59.488412,-87.666,42.0195
1,69,Somewhat Walkable,2020-04-08 17:23:43.688896,-87.702,41.886
1,94,Walker's Paradise,2020-05-01 02:29:11.250749,-87.6825,41.916
1,95,Walker's Paradise,2020-02-20 22:51:44.149700,-87.6495,41.9415
1,93,Walker's Paradise,2020-04-30 01:23:41.645844,-87.696,41.916
1,93,Walker's Paradise,2020-05-02 16:31:28.012666,-87.6165,41.886
1,89,Very Walkable,2020-05-08 22:30:57.518833,-87.6165,41.8875
1,99,Walker's Paradise,2020-02-09 15:54:35.793182,-87.636,41.8845
1,86,Very Walkable,2020-02-21 23:32:07.878685,-87.687,41.8815
1,88,Very Walkable,2020-02-16 14:47:33.704103,-87.6435,41.859
1,94,Walker's Paradise,2020-04-26 22:34:32.583959,-87.6555,41.9535
1,95,Walker's Paradise,2020-03-25 19:06:30.512098,-87.657,41.859
1,85,Very Walkable,2020-05-22 06:45:44.375051,-87.663,41.928
1,97,Walker's Paradise,2020-05-12 11:24:50.954690,-87.636,41.853
1,89,Very Walkable,2020-05-08 22:30:57.518833,-87.6165,41.8875
1,93,Walker's Paradise,2020-05-02 16:31:28.012666,-87.6165,41.886
1,89,Very Walkable,2020-05-24 03:27:05.523915,-87.6825,41.8815
1,95,Walker's Paradise,2020-04-30 05:30:04.709243,-87.6615,41.8935
1,91,Walker's Paradise,2020-05-10 01:28:28.882614,-87.684,41.9055
1,83,Very Walkable,2020-04-10 16:44:17.519162,-87.6615,41.868
1,73,Very Walkable,2020-04-21 21:52:43.922957,-87.6375,41.835
1,91,Walker's Paradise,2020-04-05 00:37:22.854648,-87.66,41.952
1,93,Walker's Paradise,2020-01-13 23:31:41.514500,-87.672,41.979
1,75,Very Walkable,2020-05-15 07:47:11.797235,-87.7095,41.8395
1,90,Very Walkable,2020-04-06 08:24:29.728757,-87.711,41.9205
1,93,Walker's Paradise,2019-12-27 16:02:28.283254,-87.642,41.8875
1,82,Very Walkable,2020-04-28 23:37:44.801841,-87.624,41.811
1,92,Walker's Paradise,2020-03-18 23:27:10.360220,-87.693,41.91
1,91,Walker's Paradise,2020-05-14 09:50:44.691700,-87.669,41.913
1,77,Very Walkable,2020-03-26 17:45:38.413244,-87.606,41.8005
1,97,Walker's Paradise,2020-05-12 11:53:58.864015,-87.633,41.8875
1,98,Walker's Paradise,2020-05-01 23:30:58.826338,-87.6345,41.895
1,94,Walker's Paradise,2020-05-10 06:11:34.764321,-87.6345,41.889
1,99,Walker's Paradise,2020-05-02 06:51:30.113038,-87.6315,41.886
1,99,Walker's Paradise,2020-05-12 04:54:20.272464,-87.6315,41.8875
1,95,Walker's Paradise,2020-02-19 21:21:51.131219,-87.6195,41.886
1,99,Walker's Paradise,2020-05-05 01:02:04.265771,-87.621,41.886
1,75,Very Walkable,2020-06-01 01:27:09.182790,-87.6615,41.877
1,82,Very Walkable,2020-05-20 07:19:14.662163,-87.78,41.9535
1,94,Walker's Paradise,2020-05-11 03:51:11.686958,-87.6615,41.8965
1,94,Walker's Paradise,2020-05-13 03:05:58.962641,-87.675,41.9535
1,72,Very Walkable,2020-04-18 17:38:18.879272,-87.774,41.889
1,85,Very Walkable,2020-04-22 19:53:10.182011,-87.615,41.8875
1,93,Walker's Paradise,2020-04-29 04:17:36.086529,-87.642,41.919
1,90,Walker's Paradise,2020-05-23 22:11:35.871082,-87.7155,41.922
1,93,Walker's Paradise,2020-05-26 18:54:42.106729,-87.711,41.9595
1,95,Walker's Paradise,2020-01-14 01:44:03.677428,-87.66,41.8935
1,87,Very Walkable,2020-03-18 16:32:46.833865,-87.6825,41.946
1,96,Walker's Paradise,2020-04-21 19:55:24.066217,-87.633,41.889
1,89,Very Walkable,2020-01-13 23:05:14.363475,-87.663,41.952
1,87,Very Walkable,2020-04-03 08:56:36.345622,-87.7545,41.955
1,97,Walker's Paradise,2020-05-14 17:24:08.960966,-87.6495,41.9205
1,97,Walker's Paradise,2020-05-14 17:24:08.960966,-87.6495,41.9205
1,92,Walker's Paradise,2020-05-10 00:05:34.143143,-87.669,41.9535
1,87,Very Walkable,2020-03-31 09:13:52.471272,-87.615,41.895
1,92,Walker's Paradise,2020-05-10 00:05:34.143143,-87.669,41.9535
1,92,Walker's Paradise,2020-05-10 00:05:34.143143,-87.669,41.9535
1,84,Very Walkable,2020-04-05 19:09:46.662861,-87.6855,41.871
1,95,Walker's Paradise,2020-05-02 19:48:30.291154,-87.6795,41.943
1,81,Very Walkable,2020-05-20 04:19:16.182257,-87.744,41.9505
1,99,Walker's Paradise,2020-05-15 08:55:23.578843,-87.633,41.9025
1,58,Somewhat Walkable,2020-01-02 04:11:00.885462,-87.609,41.7855
1,59,Somewhat Walkable,2020-04-26 08:37:21.332049,-87.6105,41.784
1,79,Very Walkable,2020-04-03 23:23:20.902450,-87.7695,41.9595
1,98,Walker's Paradise,2020-02-04 04:56:17.789318,-87.6195,41.8875
1,97,Walker's Paradise,2020-05-05 08:03:30.580997,-87.6375,41.91
1,86,Very Walkable,2020-02-05 21:48:09.389559,-87.5985,41.796
1,97,Walker's Paradise,2020-05-18 19:44:24.327686,-87.6315,41.8485
1,97,Walker's Paradise,2020-05-29 01:42:35.958799,-87.7005,41.9235
1,93,Walker's Paradise,2020-05-15 03:54:39.411556,-87.636,41.9175
1,86,Very Walkable,2020-05-11 18:45:17.206587,-87.645,41.8305
1,80,Very Walkable,2020-03-27 00:07:15.345638,-87.6735,41.934
1,97,Walker's Paradise,2020-05-01 15:07:39.808328,-87.702,41.9235
1,93,Walker's Paradise,2019-12-26 23:36:46.325115,-87.6405,41.9325
1,93,Walker's Paradise,2020-05-16 21:21:13.495062,-87.7125,41.9175
1,95,Walker's Paradise,2020-04-27 08:40:30.209182,-87.7065,41.967
1,98,Walker's Paradise,2020-01-15 01:37:13.975443,-87.6765,41.907
1,89,Very Walkable,2020-05-08 22:30:57.518833,-87.6165,41.8875
1,90,Walker's Paradise,2020-04-05 23:07:57.559789,-87.651,41.856
1,87,Very Walkable,2020-05-02 06:51:29.668886,-87.6585,41.9325
1,93,Walker's Paradise,2020-04-03 20:25:29.045513,-87.6615,41.9415
1,70,Somewhat Walkable,2020-05-01 19:50:57.991676,-87.696,41.8815
1,94,Walker's Paradise,2020-03-17 02:00:07.319358,-87.648,41.9385
1,90,Walker's Paradise,2020-05-22 14:41:01.923323,-87.6675,41.9265
1,86,Very Walkable,2020-02-21 23:32:07.878685,-87.687,41.8815
1,86,Very Walkable,2020-02-21 23:32:07.878685,-87.687,41.8815
1,90,Walker's Paradise,2020-05-22 14:41:01.923323,-87.6675,41.9265
1,92,Walker's Paradise,2020-03-17 00:10:54.921096,-87.687,41.913
1,86,Very Walkable,2020-01-25 10:41:56.293882,-87.597,41.802
1,65,Somewhat Walkable,2020-01-14 11:32:56.457339,-87.7005,41.886
1,90,Walker's Paradise,2019-12-05 12:48:10.733302,-87.7155,41.9565
1,94,Walker's Paradise,2020-03-16 22:57:33.683404,-87.6435,41.919
1,97,Walker's Paradise,2020-01-14 00:00:10.656734,-87.6735,41.901
1,89,Very Walkable,2020-03-20 18:35:05.853942,-87.621,41.865
1,99,Walker's Paradise,2020-05-03 13:12:14.003514,-87.678,41.91
1,95,Walker's Paradise,2020-02-20 22:51:44.014633,-87.6555,41.973
1,97,Walker's Paradise,2020-02-21 08:14:10.388729,-87.6615,41.856
1,95,Walker's Paradise,2020-05-13 03:05:58.999658,-87.6345,41.8875
1,59,Somewhat Walkable,2020-05-28 05:52:27.871875,-87.714,41.8875
1,91,Walker's Paradise,2020-02-04 03:40:50.692493,-87.615,41.8935
1,82,Very Walkable,2020-04-05 13:57:54.239438,-87.693,41.9355
1,71,Very Walkable,2020-01-14 05:41:19.653101,-87.702,41.8875
1,54,Somewhat Walkable,2020-04-20 18:28:10.150120,-87.573,41.772
1,92,Walker's Paradise,2020-05-16 16:06:32.184458,-87.7035,41.931
1,94,Walker's Paradise,2020-05-10 06:11:34.764321,-87.6345,41.889
1,92,Walker's Paradise,2020-05-03 02:07:18.578878,-87.6675,41.991
1,95,Walker's Paradise,2020-04-19 15:08:48.605357,-87.6855,41.9115
1,91,Walker's Paradise,2020-02-04 03:40:50.692493,-87.615,41.8935
1,78,Very Walkable,2020-04-07 20:49:30.488779,-87.756,41.94
1,93,Walker's Paradise,2020-03-21 09:24:53.272475,-87.6405,41.919
1,100,Walker's Paradise,2020-05-05 01:02:04.424899,-87.627,41.895
1,86,Very Walkable,2020-04-05 15:03:47.401502,-87.7335,41.97
1,90,Walker's Paradise,2020-04-09 11:26:06.213385,-87.699,41.9145
1,94,Walker's Paradise,2020-01-26 06:53:40.302542,-87.681,41.9655
1,86,Very Walkable,2020-02-07 19:35:17.204151,-87.6315,41.868
1,89,Very Walkable,2020-03-20 01:35:37.659410,-87.75,41.9535
1,79,Very Walkable,2020-01-17 01:50:39.172871,-87.7245,41.9505
1,94,Walker's Paradise,2020-01-14 00:00:10.517216,-87.6555,41.952
1,71,Very Walkable,2020-01-14 05:41:19.653101,-87.702,41.8875
1,93,Walker's Paradise,2020-02-12 09:43:15.723126,-87.6645,41.904
1,97,Walker's Paradise,2020-06-01 13:14:15.900469,-87.6705,41.9055
1,95,Walker's Paradise,2020-04-27 08:40:30.209182,-87.7065,41.967
1,89,Very Walkable,2020-03-22 22:16:40.785451,-87.696,41.973
1,88,Very Walkable,2020-04-04 11:35:01.305513,-87.699,41.9115
1,68,Somewhat Walkable,2020-04-07 03:44:27.262074,-87.831,41.94
1,89,Very Walkable,2020-04-30 01:23:41.832961,-87.66,41.9475
1,98,Walker's Paradise,2020-05-03 14:53:25.467170,-87.6825,41.91
1,83,Very Walkable,2020-02-16 03:27:52.334212,-87.6015,41.7975
1,97,Walker's Paradise,2020-04-03 23:23:38.692750,-87.669,41.9445
1,96,Walker's Paradise,2020-05-13 13:24:36.380162,-87.6975,41.997
1,78,Very Walkable,2020-04-07 20:49:30.488779,-87.756,41.94
1,99,Walker's Paradise,2020-05-09 00:37:30.143988,-87.6315,41.904
1,93,Walker's Paradise,2020-04-05 13:01:39.289994,-87.681,41.9445
1,92,Walker's Paradise,2020-05-03 02:07:18.578878,-87.6675,41.991
1,98,Walker's Paradise,2020-04-03 20:25:28.491387,-87.621,41.898
1,96,Walker's Paradise,2020-04-04 02:26:13.752608,-87.684,41.967
1,75,Very Walkable,2020-03-24 09:00:31.995024,-87.621,41.814
1,85,Very Walkable,2019-12-13 05:25:39.774089,-87.6585,41.9385
1,96,Walker's Paradise,2020-05-02 22:39:40.188491,-87.6495,41.9265
1,92,Walker's Paradise,2019-12-25 19:09:27.986822,-87.639,41.8875
1,88,Very Walkable,2020-04-04 07:02:39.362801,-87.657,41.943
1,82,Very Walkable,2020-04-29 17:35:41.835893,-87.663,41.9295
1,94,Walker's Paradise,2020-03-20 04:47:56.244937,-87.6585,41.8935
1,93,Walker's Paradise,2019-12-31 04:18:10.287875,-87.6645,41.9685
1,88,Very Walkable,2020-03-14 16:57:36.644040,-87.5985,41.8005
1,93,Walker's Paradise,2020-05-15 12:56:09.850301,-87.6615,41.8995
1,93,Walker's Paradise,2020-05-15 12:56:09.850301,-87.6615,41.8995
1,83,Very Walkable,2020-01-23 01:13:00.617637,-87.5985,41.802
1,88,Very Walkable,2020-01-13 22:39:34.499054,-87.642,41.913
1,97,Walker's Paradise,2020-05-18 19:44:24.327686,-87.6315,41.8485
1,95,Walker's Paradise,2020-04-07 05:06:08.083734,-87.7125,41.9295
1,89,Very Walkable,2020-03-23 17:55:34.945838,-87.6915,41.979
1,95,Walker's Paradise,2020-02-19 21:21:51.131219,-87.6195,41.886
1,94,Walker's Paradise,2020-03-20 04:47:56.244937,-87.6585,41.8935
1,98,Walker's Paradise,2020-03-12 06:17:31.664629,-87.6345,41.877
1,78,Very Walkable,2020-03-24 18:21:14.298773,-87.6525,41.871
1,96,Walker's Paradise,2020-04-30 21:13:03.044516,-87.6525,41.9475
1,94,Walker's Paradise,2020-05-03 00:20:42.842307,-87.672,41.961
1,99,Walker's Paradise,2020-04-03 22:00:36.359137,-87.6315,41.901
1,95,Walker's Paradise,2020-04-28 00:42:30.036305,-87.717,41.9325
1,85,Very Walkable,2019-12-13 05:25:39.774089,-87.6585,41.9385
1,95,Walker's Paradise,2020-01-14 01:44:03.677428,-87.66,41.8935
1,81,Very Walkable,2020-02-21 18:54:32.925629,-87.687,42.012
1,98,Walker's Paradise,2020-03-18 03:21:53.889190,-87.648,41.9325
1,97,Walker's Paradise,2020-04-03 22:00:36.223514,-87.651,41.922
1,92,Walker's Paradise,2020-04-04 04:10:12.566665,-87.672,41.9985
1,94,Walker's Paradise,2020-05-10 06:11:34.764321,-87.6345,41.889
1,93,Walker's Paradise,2020-05-12 01:19:09.487539,-87.711,41.925
1,71,Very Walkable,2020-01-23 02:51:16.412240,-87.5985,41.8155
1,81,Very Walkable,2020-05-04 11:58:53.310363,-87.6945,41.8545
1,92,Walker's Paradise,2020-01-23 02:51:16.461099,-87.5865,41.802
1,99,Walker's Paradise,2020-05-06 15:07:58.382275,-87.6315,41.8935
1,96,Walker's Paradise,2020-05-30 16:34:40.391626,-87.687,41.922
1,81,Very Walkable,2020-04-09 17:05:18.490479,-87.657,41.901
1,94,Walker's Paradise,2020-05-13 17:41:48.287224,-87.6945,41.8995
1,93,Walker's Paradise,2020-03-18 16:32:46.686038,-87.666,41.91
1,98,Walker's Paradise,2020-04-03 20:25:28.491387,-87.621,41.898
1,81,Very Walkable,2020-05-30 22:16:44.475362,-87.756,41.9385
1,88,Very Walkable,2020-02-16 14:47:33.704103,-87.6435,41.859
1,92,Walker's Paradise,2020-05-03 10:10:32.060712,-87.723,41.94
1,69,Somewhat Walkable,2020-05-22 08:54:42.004603,-87.597,41.817
1,85,Very Walkable,2020-05-17 19:14:42.991418,-87.6795,41.8485
1,85,Very Walkable,2020-05-12 16:24:24.667249,-87.723,41.931
1,97,Walker's Paradise,2020-03-30 00:15:50.920872,-87.69,41.964
1,67,Somewhat Walkable,2020-05-11 05:14:55.080062,-87.7035,41.886
1,69,Somewhat Walkable,2020-03-20 06:26:45.932499,-87.5925,41.763
1,95,Walker's Paradise,2020-05-02 08:36:32.380269,-87.639,41.922
1,93,Walker's Paradise,2020-04-25 01:29:38.294302,-87.6915,41.8965
1,93,Walker's Paradise,2020-04-30 04:53:37.189525,-87.696,41.8995
1,98,Walker's Paradise,2020-05-01 23:30:58.826338,-87.6345,41.895
1,71,Very Walkable,2020-01-23 02:51:16.412240,-87.5985,41.8155
1,87,Very Walkable,2020-05-11 05:14:55.240427,-87.6525,41.8965
1,99,Walker's Paradise,2020-05-02 04:51:07.745832,-87.63,41.9055
1,96,Walker's Paradise,2020-04-21 19:55:24.066217,-87.633,41.889
1,77,Very Walkable,2020-05-11 02:20:34.518208,-87.7035,41.949
1,95,Walker's Paradise,2020-05-08 07:36:29.532391,-87.6615,41.988
1,96,Walker's Paradise,2020-03-17 14:13:56.370341,-87.648,41.946
1,93,Walker's Paradise,2019-12-31 14:31:47.434114,-87.654,41.9445
1,80,Very Walkable,2020-04-14 16:14:46.576519,-87.6615,41.838
1,66,Somewhat Walkable,2020-03-19 23:43:37.914177,-87.621,41.85
1,94,Walker's Paradise,2020-05-05 03:22:16.996071,-87.6465,41.9505
1,88,Very Walkable,2020-05-12 00:12:10.932226,-87.6495,41.841
1,92,Walker's Paradise,2020-05-01 04:17:29.856358,-87.66,41.9265
1,75,Very Walkable,2020-05-04 05:18:35.187095,-87.7365,41.9625
1,99,Walker's Paradise,2020-05-02 04:51:09.311567,-87.6315,41.9025
1,98,Walker's Paradise,2020-03-17 17:41:21.303786,-87.6765,41.9115
1,95,Walker's Paradise,2020-05-02 16:31:28.182535,-87.6975,41.9265
1,95,Walker's Paradise,2020-05-03 08:16:40.710522,-87.654,41.9175
1,95,Walker's Paradise,2020-05-08 16:29:47.833546,-87.645,41.8875
1,96,Walker's Paradise,2020-03-19 18:38:22.818491,-87.6615,41.9835
1,98,Walker's Paradise,2020-03-30 16:07:06.624169,-87.7005,41.925
1,88,Very Walkable,2020-05-28 05:52:27.619749,-87.6645,41.9265
1,67,Somewhat Walkable,2020-05-11 05:14:55.080062,-87.7035,41.886
1,83,Very Walkable,2020-02-16 03:27:52.334212,-87.6015,41.7975
1,59,Somewhat Walkable,2020-01-14 00:00:10.950643,-87.618,41.847
1,68,Somewhat Walkable,2020-01-25 10:41:55.758538,-87.6045,41.784
1,90,Very Walkable,2020-05-04 05:18:35.264158,-87.675,41.8545
1,94,Walker's Paradise,2020-01-14 01:04:29.169053,-87.6675,41.8935
1,98,Walker's Paradise,2020-05-06 19:05:18.080955,-87.6375,41.904
1,91,Walker's Paradise,2020-03-19 07:31:09.505917,-87.681,41.9385
1,98,Walker's Paradise,2020-04-25 01:29:38.218731,-87.6315,41.85
1,93,Walker's Paradise,2020-03-24 21:43:16.264404,-87.678,41.946
1,98,Walker's Paradise,2020-05-05 22:34:59.848903,-87.678,41.8965
1,92,Walker's Paradise,2020-05-11 17:19:31.182996,-87.6645,41.9895
1,98,Walker's Paradise,2020-05-01 23:30:58.826338,-87.6345,41.895
1,78,Very Walkable,2020-03-23 07:47:15.670655,-87.795,41.9115
1,94,Walker's Paradise,2020-03-12 06:17:30.672929,-87.654,41.9565
1,90,Very Walkable,2020-03-20 23:14:00.142584,-87.657,41.931
1,91,Walker's Paradise,2020-03-19 12:48:39.527586,-87.7095,41.9205
1,95,Walker's Paradise,2019-12-15 11:42:45.221968,-87.636,41.8995
1,94,Walker's Paradise,2020-05-09 18:25:53.299262,-87.6645,41.9385
1,92,Walker's Paradise,2020-05-03 10:10:32.060712,-87.723,41.94
1,98,Walker's Paradise,2020-01-14 01:44:03.473814,-87.681,41.9115
1,86,Very Walkable,2020-03-25 17:47:36.471746,-87.7155,41.9715
1,92,Walker's Paradise,2020-01-14 02:32:58.457755,-87.69,41.9055
1,94,Walker's Paradise,2020-05-13 07:53:37.257648,-87.7125,41.928
1,94,Walker's Paradise,2020-01-26 06:53:40.302542,-87.681,41.9655
1,97,Walker's Paradise,2020-05-10 14:26:10.571554,-87.6795,41.9055
1,96,Walker's Paradise,2019-12-06 23:26:21.087003,-87.7065,41.931
1,93,Walker's Paradise,2019-12-31 14:31:47.434114,-87.654,41.9445
1,92,Walker's Paradise,2020-03-24 09:00:31.544236,-87.6225,41.8605
1,95,Walker's Paradise,2020-05-06 04:01:56.790449,-87.7005,41.9265
1,71,Very Walkable,2020-03-30 16:07:06.698905,-87.705,41.8785
1,61,Somewhat Walkable,2020-02-06 02:24:54.795670,-87.7095,41.883
1,68,Somewhat Walkable,2019-12-17 07:20:24.988981,-87.63,41.7675
1,68,Somewhat Walkable,2019-12-17 07:20:24.988981,-87.63,41.7675
1,83,Very Walkable,2020-03-31 22:51:07.345330,-87.684,41.847
1,98,Walker's Paradise,2020-05-29 22:12:54.147672,-87.675,41.9115
1,96,Walker's Paradise,2020-03-25 17:47:36.756146,-87.663,41.892
1,91,Walker's Paradise,2020-04-08 15:08:48.697530,-87.6615,41.8845
1,95,Walker's Paradise,2020-01-14 04:32:32.750690,-87.66,41.886
1,91,Walker's Paradise,2020-05-09 16:07:41.380705,-87.636,41.9205
1,79,Very Walkable,2020-05-14 00:55:15.759775,-87.624,41.8065
1,67,Somewhat Walkable,2020-04-09 15:23:12.293572,-87.693,41.8845
1,61,Somewhat Walkable,2020-02-06 02:24:54.795670,-87.7095,41.883
1,94,Walker's Paradise,2020-05-05 00:02:52.136186,-87.6375,41.9205
1,98,Walker's Paradise,2020-03-23 20:55:44.564956,-87.6885,41.919
1,98,Walker's Paradise,2020-03-23 20:55:44.564956,-87.6885,41.919
1,98,Walker's Paradise,2020-03-23 20:55:44.564956,-87.6885,41.919
1,91,Walker's Paradise,2020-03-29 12:55:55.053509,-87.7065,41.9355
1,90,Walker's Paradise,2020-05-22 14:41:01.923323,-87.6675,41.9265
1,61,Somewhat Walkable,2020-02-06 02:24:54.795670,-87.7095,41.883
1,96,Walker's Paradise,2020-04-25 02:48:20.711313,-87.6615,41.9685
1,79,Very Walkable,2020-04-04 18:18:35.350947,-87.6015,41.802
1,94,Walker's Paradise,2020-05-05 12:24:45.791563,-87.7095,41.925
1,79,Very Walkable,2020-01-19 07:56:26.409473,-87.651,41.8635
1,35,Car-Dependent,2020-06-02 00:43:27.818427,-87.6105,41.796
1,92,Walker's Paradise,2020-05-03 10:10:32.060712,-87.723,41.94
1,97,Walker's Paradise,2020-05-15 22:50:23.946915,-87.681,41.895
1,96,Walker's Paradise,2020-04-29 12:48:00.181581,-87.6525,41.9505
1,94,Walker's Paradise,2020-04-05 05:35:59.786985,-87.6945,41.901
1,89,Very Walkable,2020-01-14 00:31:35.660392,-87.672,41.9175
1,96,Walker's Paradise,2020-05-11 06:33:20.794256,-87.66,41.9925
1,87,Very Walkable,2020-02-21 19:32:36.637363,-87.6885,41.955
1,62,Somewhat Walkable,2020-01-14 03:28:01.022876,-87.618,41.8215
1,89,Very Walkable,2020-05-10 03:00:20.790733,-87.6885,41.9565
1,96,Walker's Paradise,2020-03-20 08:19:11.467851,-87.6645,41.8965
1,73,Very Walkable,2020-04-25 01:29:38.330711,-87.621,41.8155
1,75,Very Walkable,2020-04-28 14:47:10.900734,-87.762,41.952
1,83,Very Walkable,2020-04-29 21:24:51.035828,-87.7215,41.9445
1,87,Very Walkable,2020-04-26 00:03:14.534324,-87.642,41.859
1,79,Very Walkable,2020-05-14 00:55:15.759775,-87.624,41.8065
1,81,Very Walkable,2020-01-23 02:51:16.312214,-87.6,41.802
1,77,Very Walkable,2019-12-04 06:46:11.208370,-87.5985,41.79
1,81,Very Walkable,2020-01-23 02:51:16.312214,-87.6,41.802
1,95,Walker's Paradise,2020-05-09 08:02:08.360273,-87.6405,41.9205
1,94,Walker's Paradise,2019-12-07 05:31:48.171561,-87.669,41.9355
1,80,Very Walkable,2020-05-13 10:58:44.289426,-87.6015,41.7945
1,99,Walker's Paradise,2020-05-30 18:32:54.583508,-87.6465,41.931
1,83,Very Walkable,2020-01-23 01:13:00.617637,-87.5985,41.802
1,81,Very Walkable,2020-04-25 22:38:33.178767,-87.6705,41.883
1,91,Walker's Paradise,2020-04-10 08:22:08.767932,-87.6825,41.8905
1,97,Walker's Paradise,2020-05-02 13:54:23.283312,-87.6525,41.9235
1,65,Somewhat Walkable,2020-05-10 06:11:35.015860,-87.603,41.8035
1,94,Walker's Paradise,2020-05-22 07:50:38.387583,-87.6525,41.946
1,91,Walker's Paradise,2020-02-12 22:32:11.235536,-87.5955,41.8005
1,95,Walker's Paradise,2020-02-22 06:11:13.801939,-87.7005,41.922
1,95,Walker's Paradise,2020-05-31 06:05:03.957752,-87.639,41.9085
1,92,Walker's Paradise,2020-05-15 07:21:00.746191,-87.6315,41.8695
1,91,Walker's Paradise,2020-05-05 21:22:06.298206,-87.663,42.009
1,99,Walker's Paradise,2020-05-06 19:05:17.740598,-87.6765,41.91
1,86,Very Walkable,2020-04-25 22:38:33.051067,-87.642,41.874
1,83,Very Walkable,2020-03-05 00:25:06.701485,-87.648,41.874
1,96,Walker's Paradise,2020-05-05 17:43:01.763407,-87.663,41.895
1,96,Walker's Paradise,2020-04-30 04:12:36.960544,-87.642,41.925
1,84,Very Walkable,2020-03-25 06:06:13.202498,-87.684,41.871
1,80,Very Walkable,2020-01-13 23:31:41.046245,-87.6945,41.9355
1,96,Walker's Paradise,2019-12-09 14:08:00.362767,-87.66,41.889
1,79,Very Walkable,2019-12-17 10:10:29.633781,-87.741,41.9235
1,92,Walker's Paradise,2020-05-09 05:28:40.295564,-87.6645,41.9055
1,96,Walker's Paradise,2020-03-17 07:09:33.587501,-87.657,41.97
1,81,Very Walkable,2020-05-04 11:58:53.310363,-87.6945,41.8545
1,84,Very Walkable,2020-05-06 19:05:17.799819,-87.678,41.8575
1,94,Walker's Paradise,2020-03-20 04:47:56.244937,-87.6585,41.8935
1,89,Very Walkable,2020-03-23 23:32:13.480630,-87.6945,41.907
1,95,Walker's Paradise,2020-04-26 14:47:33.008138,-87.6675,41.979
1,56,Somewhat Walkable,2020-05-02 04:51:08.268227,-87.6225,41.8395
1,56,Somewhat Walkable,2020-05-02 04:51:08.268227,-87.6225,41.8395
1,68,Somewhat Walkable,2019-12-17 07:20:24.988981,-87.63,41.7675
1,68,Somewhat Walkable,2019-12-17 07:20:24.988981,-87.63,41.7675
1,68,Somewhat Walkable,2019-12-17 07:20:24.988981,-87.63,41.7675
1,68,Somewhat Walkable,2019-12-17 07:20:24.988981,-87.63,41.7675
1,96,Walker's Paradise,2020-05-26 01:09:26.537093,-87.657,41.9235
1,92,Walker's Paradise,2020-04-05 13:01:39.404692,-87.672,41.994
1,96,Walker's Paradise,2020-01-14 02:32:57.878539,-87.6615,41.9895
1,95,Walker's Paradise,2020-02-12 07:22:18.725410,-87.66,41.991
