status,walkscore,description,updated,snappedLong,snappedLat
1,88,Very Walkable,2020-03-28 01:37:31.677351,-87.7005,41.85
1,81,Very Walkable,2020-06-01 00:03:13.177515,-87.699,41.9595
1,96,Walker's Paradise,2020-04-29 17:35:41.795582,-87.672,41.91
1,90,Walker's Paradise,2020-01-14 01:04:29.281331,-87.684,41.904
1,90,Very Walkable,2020-03-30 19:55:34.311168,-87.7065,41.9145
1,90,Very Walkable,2020-05-05 18:55:06.167420,-87.657,41.985
1,96,Walker's Paradise,2020-04-29 15:01:48.813345,-87.6855,41.91
1,99,Walker's Paradise,2020-03-27 20:54:03.904524,-87.6225,41.898
1,94,Walker's Paradise,2020-05-10 06:11:34.764321,-87.6345,41.889
1,95,Walker's Paradise,2020-02-07 19:35:16.696419,-87.6255,41.88
1,98,Walker's Paradise,2020-02-07 19:35:16.751559,-87.6345,41.8845
1,94,Walker's Paradise,2020-04-25 00:09:42.187099,-87.6555,41.955
1,97,Walker's Paradise,2020-02-23 18:05:08.773928,-87.675,41.8965
1,90,Very Walkable,2019-12-09 04:27:48.749140,-87.7035,41.9145
1,89,Very Walkable,2020-03-22 09:36:09.456710,-87.717,41.9205
1,73,Very Walkable,2020-05-16 22:39:07.553191,-87.7755,41.961
1,71,Very Walkable,2020-05-11 09:31:58.645177,-87.741,41.808
1,91,Walker's Paradise,2020-02-04 03:40:50.692493,-87.615,41.8935
1,95,Walker's Paradise,2020-05-05 05:40:14.588488,-87.642,41.9355
1,94,Walker's Paradise,2020-03-25 22:11:20.107179,-87.657,41.9205
1,90,Walker's Paradise,2020-05-30 17:28:47.537758,-87.7035,41.94
1,89,Very Walkable,2020-01-26 03:46:20.391501,-87.7515,41.9235
1,98,Walker's Paradise,2020-04-03 20:25:28.491387,-87.621,41.898
1,88,Very Walkable,2020-03-17 02:00:07.192177,-87.5955,41.802
1,98,Walker's Paradise,2020-02-06 21:40:49.654250,-87.63,41.907
1,85,Very Walkable,2020-05-15 13:45:10.132466,-87.699,41.931
1,96,Walker's Paradise,2020-03-18 17:54:09.194867,-87.681,41.9145
1,96,Walker's Paradise,2020-03-28 20:34:23.181631,-87.6885,41.916
1,89,Very Walkable,2020-03-22 09:36:09.456710,-87.717,41.9205
1,91,Walker's Paradise,2020-03-12 06:17:31.909899,-87.6375,41.8905
1,81,Very Walkable,2020-01-14 10:08:41.083471,-87.681,41.8785
1,70,Somewhat Walkable,2020-03-14 08:47:44.912127,-87.606,41.784
1,70,Somewhat Walkable,2020-05-06 05:12:11.764723,-87.717,41.9835
1,69,Somewhat Walkable,2020-03-28 00:18:26.405094,-87.7155,41.982
1,69,Somewhat Walkable,2020-03-28 00:18:26.405094,-87.7155,41.982
1,96,Walker's Paradise,2020-01-01 22:45:53.894173,-87.6615,41.994
1,97,Walker's Paradise,2020-05-15 18:37:13.505373,-87.6255,41.8695
1,93,Walker's Paradise,2020-05-25 01:07:30.154429,-87.6705,41.8545
1,51,Somewhat Walkable,2020-05-18 10:55:08.352820,-87.708,42.018
1,68,Somewhat Walkable,2020-05-10 07:47:06.293341,-87.6075,41.7825
1,92,Walker's Paradise,2020-04-04 07:02:38.705923,-87.657,41.991
1,68,Somewhat Walkable,2020-05-16 22:42:49.093184,-87.5985,41.808
1,77,Very Walkable,2020-03-21 07:53:01.188143,-87.6195,41.829
1,93,Walker's Paradise,2020-05-09 21:37:28.444393,-87.708,41.9175
1,54,Somewhat Walkable,2020-05-03 06:14:44.840404,-87.6135,41.784
1,98,Walker's Paradise,2020-03-19 00:31:54.339668,-87.6735,41.9055
1,67,Somewhat Walkable,2020-03-24 18:21:14.018596,-87.6825,41.7765
1,86,Very Walkable,2020-03-30 22:35:29.659901,-87.645,41.829
1,94,Walker's Paradise,2020-03-18 01:48:35.315621,-87.705,41.9175
1,85,Very Walkable,2020-05-01 23:30:59.590818,-87.6465,41.829
1,98,Walker's Paradise,2020-05-03 18:20:38.384740,-87.672,41.904
1,81,Very Walkable,2020-05-02 01:20:11.161715,-87.6885,41.8695
1,59,Somewhat Walkable,2020-04-05 05:37:05.391155,-87.606,41.6895
1,82,Very Walkable,2020-01-23 02:51:16.521280,-87.5805,41.7945
1,93,Walker's Paradise,2020-05-05 08:03:30.652775,-87.657,41.9925
1,91,Walker's Paradise,2020-03-19 16:09:37.362936,-87.6465,41.916
1,86,Very Walkable,2020-02-26 00:49:19.169079,-87.7005,41.931
1,80,Very Walkable,2020-05-10 11:03:53.013364,-87.6645,41.931
1,84,Very Walkable,2020-05-06 19:05:17.799819,-87.678,41.8575
1,82,Very Walkable,2020-04-29 17:35:41.438519,-87.663,41.931
1,89,Very Walkable,2020-03-19 08:48:29.046445,-87.6435,41.9115
1,65,Somewhat Walkable,2020-01-30 07:35:33.502308,-87.6075,41.784
1,96,Walker's Paradise,2020-05-14 14:30:52.736040,-87.6195,41.8905
1,96,Walker's Paradise,2020-05-14 14:30:52.736040,-87.6195,41.8905
1,96,Walker's Paradise,2020-05-14 14:30:52.736040,-87.6195,41.8905
1,96,Walker's Paradise,2020-05-14 14:30:52.736040,-87.6195,41.8905
1,96,Walker's Paradise,2020-05-14 14:30:52.736040,-87.6195,41.8905
1,96,Walker's Paradise,2020-05-14 14:30:52.736040,-87.6195,41.8905
1,100,Walker's Paradise,2020-04-03 22:00:36.054920,-87.6285,41.8995
1,95,Walker's Paradise,2020-01-24 17:28:36.717635,-87.6345,41.883
1,88,Very Walkable,2019-12-30 23:33:08.448466,-87.684,41.94
1,69,Somewhat Walkable,2020-04-18 21:44:13.943851,-87.7005,41.8875
1,91,Walker's Paradise,2020-05-02 14:58:26.414285,-87.654,41.895
1,53,Somewhat Walkable,2020-04-13 05:24:58.870761,-87.5775,41.7285
1,84,Very Walkable,2020-05-11 20:18:51.433420,-87.7035,41.9535
1,98,Walker's Paradise,2020-03-17 17:41:21.303786,-87.6765,41.9115
1,100,Walker's Paradise,2020-05-09 00:37:30.092008,-87.6255,41.8845
1,80,Very Walkable,2020-05-10 11:03:53.013364,-87.6645,41.931
1,98,Walker's Paradise,2020-06-01 06:19:17.172358,-87.6315,41.8515
1,98,Walker's Paradise,2020-05-15 03:21:35.830485,-87.6315,41.853
1,98,Walker's Paradise,2020-02-04 04:56:17.789318,-87.6195,41.8875
1,100,Walker's Paradise,2020-03-12 06:17:32.747587,-87.6285,41.8845
1,51,Somewhat Walkable,2020-04-06 01:40:19.231090,-87.798,41.9745
1,99,Walker's Paradise,2020-02-08 06:07:18.835601,-87.6255,41.901
1,95,Walker's Paradise,2020-04-09 19:30:21.639990,-87.681,41.898
1,95,Walker's Paradise,2020-04-04 00:49:33.142481,-87.669,41.952
1,98,Walker's Paradise,2020-03-21 00:52:48.849317,-87.6285,41.871
1,97,Walker's Paradise,2020-05-03 06:14:45.101924,-87.6675,41.907
1,99,Walker's Paradise,2020-03-27 20:54:03.904524,-87.6225,41.898
1,95,Walker's Paradise,2020-05-05 22:34:59.536473,-87.648,41.952
1,75,Very Walkable,2020-04-02 04:00:44.117899,-87.6675,41.85
1,75,Very Walkable,2020-03-24 09:00:31.995024,-87.621,41.814
1,73,Very Walkable,2020-04-25 01:29:38.330711,-87.621,41.8155
1,92,Walker's Paradise,2020-05-15 07:21:00.746191,-87.6315,41.8695
1,93,Walker's Paradise,2019-12-12 19:35:49.563166,-87.6255,41.8545
1,91,Walker's Paradise,2020-02-04 03:40:50.692493,-87.615,41.8935
1,90,Walker's Paradise,2020-05-30 00:29:06.579874,-87.7065,41.9565
1,92,Walker's Paradise,2020-05-01 06:18:54.639763,-87.66,41.8965
1,94,Walker's Paradise,2020-05-11 09:31:58.300360,-87.6795,41.9535
1,92,Walker's Paradise,2020-04-06 23:25:46.810777,-87.6945,41.9265
1,96,Walker's Paradise,2020-05-01 08:19:58.138386,-87.7095,41.9655
1,88,Very Walkable,2020-02-06 16:20:25.926467,-87.6435,41.9055
1,98,Walker's Paradise,2020-05-03 18:20:38.384740,-87.672,41.904
1,93,Walker's Paradise,2020-03-17 10:45:57.271201,-87.6765,41.9175
1,57,Somewhat Walkable,2020-05-10 15:08:34.669353,-87.6135,41.781
1,83,Very Walkable,2019-12-13 19:31:58.098742,-87.6855,41.8665
1,68,Somewhat Walkable,2020-03-27 22:31:43.470340,-87.594,41.781
1,92,Walker's Paradise,2020-03-21 20:29:52.549761,-87.681,41.892
1,96,Walker's Paradise,2020-05-15 15:22:28.558783,-87.669,41.9865
1,98,Walker's Paradise,2020-05-05 08:03:31.141369,-87.666,41.9025
1,95,Walker's Paradise,2020-01-13 22:39:34.539254,-87.702,41.922
1,83,Very Walkable,2019-12-10 04:36:44.393047,-87.681,42.015
1,93,Walker's Paradise,2020-01-14 11:32:56.799087,-87.645,41.838
1,95,Walker's Paradise,2020-06-01 04:44:50.492822,-87.705,41.9235
1,94,Walker's Paradise,2020-04-30 10:24:39.794752,-87.6735,41.976
1,90,Walker's Paradise,2020-01-24 17:28:36.814551,-87.6555,41.8965
1,92,Walker's Paradise,2020-05-03 02:07:19.064731,-87.6375,41.892
1,65,Somewhat Walkable,2020-01-16 20:39:18.691137,-87.6225,41.7105
1,70,Very Walkable,2020-05-07 09:55:30.308464,-87.597,41.784
1,78,Very Walkable,2020-04-29 17:35:41.319696,-87.654,41.862
1,97,Walker's Paradise,2020-05-15 19:58:40.242026,-87.66,41.859
1,100,Walker's Paradise,2020-05-05 03:56:24.845171,-87.627,41.8935
1,96,Walker's Paradise,2020-03-26 12:52:44.404694,-87.651,41.9115
1,71,Very Walkable,2020-05-11 09:31:58.645177,-87.741,41.808
1,84,Very Walkable,2020-04-04 04:10:11.541206,-87.657,41.9355
1,89,Very Walkable,2020-01-13 22:39:32.831155,-87.6855,41.883
1,98,Walker's Paradise,2020-03-25 01:30:53.416376,-87.633,41.8845
1,93,Walker's Paradise,2020-05-21 14:18:52.503337,-87.6405,41.8995
1,68,Somewhat Walkable,2020-04-02 23:18:10.508339,-87.705,41.886
1,95,Walker's Paradise,2020-05-02 19:48:30.291154,-87.6795,41.943
1,93,Walker's Paradise,2020-03-20 18:35:05.959026,-87.6525,41.9445
1,92,Walker's Paradise,2020-03-19 18:38:22.300258,-87.6465,41.892
1,95,Walker's Paradise,2020-02-06 14:07:46.705577,-87.618,41.892
1,95,Walker's Paradise,2020-03-18 06:18:21.669552,-87.6915,41.925
1,78,Very Walkable,2020-05-12 19:23:47.362662,-87.588,41.7585
1,75,Very Walkable,2020-04-28 19:14:44.403063,-87.6165,41.814
1,94,Walker's Paradise,2020-02-19 23:24:38.815987,-87.639,41.91
1,86,Very Walkable,2020-05-26 11:15:43.841553,-87.672,41.85
1,98,Walker's Paradise,2020-05-10 08:20:07.320326,-87.675,41.895
1,96,Walker's Paradise,2020-03-25 01:30:52.905615,-87.633,41.871
1,96,Walker's Paradise,2020-03-25 01:30:52.905615,-87.633,41.871
1,98,Walker's Paradise,2020-05-06 03:47:09.775033,-87.633,41.8935
1,100,Walker's Paradise,2020-05-02 04:51:08.577881,-87.6255,41.8965
1,67,Somewhat Walkable,2020-04-22 03:37:09.026957,-87.6585,41.7675
1,90,Walker's Paradise,2020-05-01 23:31:00.021314,-87.615,41.892
1,95,Walker's Paradise,2020-05-05 11:14:00.678068,-87.6675,42.0075
1,97,Walker's Paradise,2020-01-29 20:35:44.497197,-87.6345,41.8815
1,82,Very Walkable,2020-01-19 13:41:22.405417,-87.585,41.733
1,83,Very Walkable,2020-05-06 20:12:40.102192,-87.678,41.718
1,98,Walker's Paradise,2020-04-29 13:56:08.096830,-87.6735,41.91
1,51,Somewhat Walkable,2019-12-08 06:55:32.686932,-87.555,41.7585
1,73,Very Walkable,2020-05-03 06:14:44.139037,-87.6645,41.8725
1,94,Walker's Paradise,2019-12-27 19:45:00.182917,-87.663,41.9745
1,75,Very Walkable,2020-05-24 14:18:06.170450,-87.7665,41.8845
1,90,Very Walkable,2020-05-06 18:01:01.523318,-87.696,41.928
1,89,Very Walkable,2020-05-14 17:24:09.126508,-87.72,41.952
1,90,Walker's Paradise,2020-03-29 05:17:38.767768,-87.7185,41.952
1,89,Very Walkable,2020-05-14 17:24:09.126508,-87.72,41.952
1,93,Walker's Paradise,2020-05-01 23:30:59.859309,-87.7215,41.9535
1,85,Very Walkable,2020-04-26 17:43:19.970182,-87.582,41.793
1,100,Walker's Paradise,2020-04-01 21:32:36.053133,-87.627,41.8995
1,99,Walker's Paradise,2020-02-08 06:07:18.835601,-87.6255,41.901
1,80,Very Walkable,2020-04-22 19:50:28.172217,-87.6945,42.0165
1,100,Walker's Paradise,2020-02-10 23:41:25.337911,-87.6255,41.8995
1,99,Walker's Paradise,2020-05-02 03:02:29.681863,-87.624,41.901
1,77,Very Walkable,2020-01-20 10:27:22.042011,-87.663,41.871
1,54,Somewhat Walkable,2020-05-18 17:38:45.327828,-87.669,41.7
1,42,Car-Dependent,2020-04-24 03:53:22.923328,-87.549,41.754
1,93,Walker's Paradise,2020-05-05 00:02:52.246532,-87.6525,41.961
1,92,Walker's Paradise,2020-04-04 10:05:15.857480,-87.723,41.937
1,89,Very Walkable,2019-12-25 10:37:51.622261,-87.726,41.934
1,89,Very Walkable,2020-03-20 03:12:57.207404,-87.663,41.9445
1,95,Walker's Paradise,2020-04-28 06:55:02.902529,-87.705,41.931
1,84,Very Walkable,2020-04-05 19:09:46.662861,-87.6855,41.871
1,97,Walker's Paradise,2020-03-12 06:17:35.354439,-87.621,41.8905
1,87,Very Walkable,2020-04-10 00:01:28.996267,-87.6345,41.844
1,89,Very Walkable,2020-01-17 03:40:20.276940,-87.633,41.844
1,90,Very Walkable,2020-05-30 00:29:06.629280,-87.651,41.8935
1,93,Walker's Paradise,2020-05-12 00:12:09.861595,-87.6945,41.9025
1,96,Walker's Paradise,2020-05-14 14:30:52.736040,-87.6195,41.8905
1,96,Walker's Paradise,2020-05-14 14:30:52.736040,-87.6195,41.8905
1,96,Walker's Paradise,2020-05-14 14:30:52.736040,-87.6195,41.8905
1,96,Walker's Paradise,2020-05-14 14:30:52.736040,-87.6195,41.8905
1,81,Very Walkable,2020-04-06 19:14:40.726948,-87.6855,42.0135
1,88,Very Walkable,2020-04-20 22:14:36.532623,-87.6855,41.85
1,90,Walker's Paradise,2020-04-02 10:38:42.604356,-87.6525,41.9355
1,83,Very Walkable,2019-12-13 19:31:58.098742,-87.6855,41.8665
1,98,Walker's Paradise,2020-05-05 05:40:13.871216,-87.6375,41.8965
1,93,Walker's Paradise,2020-05-01 02:29:11.466103,-87.5865,41.7945
1,96,Walker's Paradise,2020-02-19 23:24:38.771452,-87.6495,41.952
1,73,Very Walkable,2020-05-11 05:14:55.567167,-87.6525,41.901
1,95,Walker's Paradise,2020-03-21 04:12:36.031230,-87.672,41.9445
1,87,Very Walkable,2020-04-05 00:59:37.118054,-87.732,41.9655
1,98,Walker's Paradise,2020-03-21 00:52:48.849317,-87.6285,41.871
1,62,Somewhat Walkable,2019-12-05 23:56:19.605633,-87.6225,41.742
1,95,Walker's Paradise,2020-04-29 05:34:39.684849,-87.642,41.934
1,65,Somewhat Walkable,2020-01-15 07:49:02.670688,-87.615,41.814
1,94,Walker's Paradise,2020-05-11 17:19:31.039150,-87.7095,41.9595
1,98,Walker's Paradise,2020-01-14 00:31:36.119014,-87.6465,41.928
1,94,Walker's Paradise,2020-04-30 03:44:16.670547,-87.6765,41.9685
1,80,Very Walkable,2020-05-12 19:23:47.480774,-87.684,41.874
1,91,Walker's Paradise,2020-01-20 19:53:53.891501,-87.645,41.8365
1,87,Very Walkable,2019-12-12 11:41:33.556210,-87.624,41.85
1,66,Somewhat Walkable,2020-05-21 09:49:30.358011,-87.669,41.8245
1,86,Very Walkable,2020-04-18 18:02:41.847723,-87.66,41.9445
1,98,Walker's Paradise,2020-02-11 06:29:32.499877,-87.6285,41.9055
1,62,Somewhat Walkable,2019-11-11 22:54:39.900471,-87.612,41.787
1,97,Walker's Paradise,2020-03-12 23:17:37.831865,-87.633,41.8995
1,99,Walker's Paradise,2020-05-10 00:05:33.874925,-87.6795,41.91
1,97,Walker's Paradise,2020-04-05 11:51:22.439372,-87.6945,41.9205
1,96,Walker's Paradise,2020-04-07 19:21:33.421439,-87.6645,41.856
1,98,Walker's Paradise,2020-05-03 18:20:38.384740,-87.672,41.904
1,65,Somewhat Walkable,2020-02-17 21:46:37.766929,-87.696,41.6895
1,76,Very Walkable,2020-05-05 01:59:38.048171,-87.663,41.868
1,90,Walker's Paradise,2020-04-18 18:02:41.574284,-87.714,41.91
1,87,Very Walkable,2020-05-29 03:20:37.696062,-87.618,41.8095
1,81,Very Walkable,2020-03-22 23:41:48.450839,-87.696,41.9355
1,93,Walker's Paradise,2020-05-11 14:26:52.918916,-87.6495,41.9565
1,90,Very Walkable,2020-05-10 02:16:10.762274,-87.6405,41.91
1,96,Walker's Paradise,2020-05-03 21:31:27.309242,-87.693,41.9205
1,82,Very Walkable,2019-12-06 00:25:06.058331,-87.759,41.94
1,75,Very Walkable,2020-06-01 15:31:28.633416,-87.618,41.8275
1,93,Walker's Paradise,2020-04-29 04:17:36.232890,-87.648,41.892
1,86,Very Walkable,2020-05-13 18:44:48.958122,-87.6945,41.895
1,85,Very Walkable,2020-04-25 04:24:38.804626,-87.7275,41.973
1,98,Walker's Paradise,2020-02-16 11:31:28.246785,-87.6345,41.853
1,98,Walker's Paradise,2020-03-21 18:47:16.629953,-87.633,41.8515
1,87,Very Walkable,2020-03-19 15:03:28.600001,-87.6825,41.88
1,98,Walker's Paradise,2020-02-16 11:31:28.246785,-87.6345,41.853
1,77,Very Walkable,2020-05-01 19:50:21.337058,-87.7845,41.991
1,97,Walker's Paradise,2020-02-28 09:28:48.202626,-87.66,41.9715
1,79,Very Walkable,2020-05-12 02:39:20.230578,-87.612,41.811
1,85,Very Walkable,2020-04-03 09:14:18.790759,-87.6975,41.973
1,87,Very Walkable,2020-04-30 16:39:10.661669,-87.7215,41.8035
1,91,Walker's Paradise,2020-03-12 06:17:36.245945,-87.729,41.94
1,99,Walker's Paradise,2020-05-10 00:44:14.604074,-87.675,41.91
1,87,Very Walkable,2020-03-18 11:35:12.531394,-87.6585,41.898
1,87,Very Walkable,2020-03-18 11:35:12.531394,-87.6585,41.898
1,52,Somewhat Walkable,2020-04-05 03:30:45.382586,-87.6615,41.796
1,97,Walker's Paradise,2020-04-29 05:34:39.487881,-87.6495,41.9445
1,91,Walker's Paradise,2020-05-25 14:44:19.028579,-87.693,41.9085
1,95,Walker's Paradise,2020-05-03 04:15:24.163003,-87.7125,41.9685
1,94,Walker's Paradise,2020-01-14 01:04:28.571468,-87.672,41.9655
1,77,Very Walkable,2020-05-05 01:02:04.544954,-87.657,41.841
1,52,Somewhat Walkable,2020-05-10 21:26:50.480431,-87.69,41.712
1,95,Walker's Paradise,2020-04-30 09:09:27.393780,-87.663,41.976
1,72,Very Walkable,2019-11-26 02:47:05.826363,-87.723,41.9745
1,93,Walker's Paradise,2019-12-04 11:56:07.978924,-87.6705,42.0045
1,98,Walker's Paradise,2020-05-05 13:36:16.252113,-87.6345,41.9085
1,81,Very Walkable,2020-02-21 21:28:59.875503,-87.5925,41.805
1,85,Very Walkable,2020-03-21 09:24:53.084517,-87.657,41.9385
1,93,Walker's Paradise,2020-05-05 08:03:30.652775,-87.657,41.9925
1,96,Walker's Paradise,2020-04-26 00:03:14.441628,-87.714,41.9325
1,92,Walker's Paradise,2020-06-01 20:43:06.792688,-87.6645,42.0075
1,91,Walker's Paradise,2020-04-18 15:58:28.299491,-87.6555,41.9445
1,97,Walker's Paradise,2020-03-24 07:15:43.269359,-87.711,41.9325
1,91,Walker's Paradise,2020-04-25 06:55:39.811714,-87.7125,41.9475
1,99,Walker's Paradise,2020-04-04 04:10:11.664574,-87.6465,41.9295
1,98,Walker's Paradise,2020-05-08 18:28:54.337313,-87.645,41.928
1,98,Walker's Paradise,2020-04-03 20:25:28.491387,-87.621,41.898
1,91,Walker's Paradise,2020-05-12 22:31:37.305033,-87.672,42
1,99,Walker's Paradise,2020-05-08 16:29:47.677762,-87.6315,41.898
1,93,Walker's Paradise,2020-01-23 00:40:59.670188,-87.636,41.8905
1,86,Very Walkable,2020-05-12 04:54:20.337674,-87.723,41.907
1,82,Very Walkable,2020-05-30 03:44:26.274409,-87.675,41.9205
1,96,Walker's Paradise,2020-03-25 01:30:52.905615,-87.633,41.871
1,98,Walker's Paradise,2020-02-16 11:31:28.246785,-87.6345,41.853
1,94,Walker's Paradise,2020-04-04 05:44:28.522122,-87.7005,41.9205
1,54,Somewhat Walkable,2020-05-12 03:58:07.105124,-87.8385,41.9805
1,61,Somewhat Walkable,2020-05-27 11:23:15.591385,-87.612,41.8215
1,90,Very Walkable,2020-05-11 02:49:53.623126,-87.669,42.015
1,98,Walker's Paradise,2020-05-25 12:16:16.083968,-87.675,41.898
1,78,Very Walkable,2020-03-31 17:54:27.282665,-87.8025,41.9505
1,70,Very Walkable,2020-03-31 08:33:21.244097,-87.801,41.9475
1,92,Walker's Paradise,2020-01-15 03:59:40.028502,-87.6735,41.9775
1,100,Walker's Paradise,2020-04-03 22:00:36.054920,-87.6285,41.8995
1,100,Walker's Paradise,2020-04-03 22:00:36.054920,-87.6285,41.8995
1,58,Somewhat Walkable,2020-03-22 01:50:19.637254,-87.5955,41.7765
1,85,Very Walkable,2020-05-31 13:43:04.588521,-87.672,41.8515
1,96,Walker's Paradise,2020-04-08 21:24:18.282293,-87.705,41.9295
1,100,Walker's Paradise,2020-05-07 09:39:23.312358,-87.6225,41.8845
1,70,Somewhat Walkable,2020-05-05 11:10:22.639771,-87.7215,41.8755
1,96,Walker's Paradise,2020-01-01 00:13:08.955952,-87.6795,41.904
1,92,Walker's Paradise,2019-12-13 12:03:52.498125,-87.7125,41.949
1,92,Walker's Paradise,2020-05-06 16:03:15.071670,-87.651,41.838
1,91,Walker's Paradise,2020-03-24 15:56:12.933603,-87.711,41.949
1,97,Walker's Paradise,2020-04-05 04:21:13.167830,-87.687,41.9205
1,93,Walker's Paradise,2019-12-12 19:35:49.563166,-87.6255,41.8545
1,72,Very Walkable,2020-05-08 18:21:24.503752,-87.7845,41.949
1,95,Walker's Paradise,2020-05-05 03:22:16.542818,-87.639,41.9235
1,99,Walker's Paradise,2020-02-05 21:48:09.291621,-87.63,41.889
1,50,Somewhat Walkable,2020-03-27 19:13:24.874011,-87.5505,41.7525
1,92,Walker's Paradise,2019-12-13 12:03:52.498125,-87.7125,41.949
1,90,Walker's Paradise,2020-05-11 23:13:08.224670,-87.711,41.9475
1,91,Walker's Paradise,2020-04-25 06:55:39.811714,-87.7125,41.9475
1,94,Walker's Paradise,2020-04-01 19:18:53.027450,-87.624,41.8665
1,96,Walker's Paradise,2020-04-04 13:54:25.372372,-87.663,41.9655
1,84,Very Walkable,2020-05-21 18:54:17.392357,-87.7755,41.982
1,96,Walker's Paradise,2020-03-24 07:15:43.100147,-87.6705,41.9805
1,97,Walker's Paradise,2020-04-04 05:44:27.795107,-87.6525,41.949
1,87,Very Walkable,2020-04-10 04:06:19.402629,-87.702,41.8485
1,69,Somewhat Walkable,2020-05-19 09:33:03.311784,-87.6945,41.877
1,80,Very Walkable,2020-04-01 10:35:08.672423,-87.774,41.9685
1,83,Very Walkable,2020-05-06 12:29:08.019020,-87.645,41.844
1,66,Somewhat Walkable,2020-03-19 02:06:25.431476,-87.5775,41.7405
1,95,Walker's Paradise,2020-06-01 04:44:50.492822,-87.705,41.9235
1,86,Very Walkable,2020-03-17 20:47:41.919304,-87.681,41.9775
1,92,Walker's Paradise,2020-04-05 16:23:38.743053,-87.6405,41.913
1,74,Very Walkable,2020-04-06 17:12:54.732239,-87.7755,41.9445
1,97,Walker's Paradise,2020-02-21 06:09:08.454724,-87.669,41.9085
1,87,Very Walkable,2020-04-13 05:24:59.496859,-87.5865,41.736
1,70,Very Walkable,2020-05-03 20:07:49.031931,-87.7005,42.0165
1,82,Very Walkable,2020-05-17 05:57:39.144185,-87.6315,41.841
1,90,Walker's Paradise,2020-01-14 07:54:05.340858,-87.6825,41.922
1,98,Walker's Paradise,2020-04-03 20:25:28.491387,-87.621,41.898
1,98,Walker's Paradise,2020-05-06 01:00:09.680536,-87.6735,41.9085
1,92,Walker's Paradise,2020-04-02 11:40:44.135179,-87.6855,41.904
1,89,Very Walkable,2020-03-24 05:21:15.700440,-87.7215,41.9235
1,94,Walker's Paradise,2020-05-10 06:11:34.764321,-87.6345,41.889
1,95,Walker's Paradise,2020-05-14 10:45:53.252678,-87.6195,41.8995
1,96,Walker's Paradise,2020-02-04 05:41:54.385639,-87.621,41.8995
1,75,Very Walkable,2020-05-24 21:30:52.329956,-87.615,41.886
1,87,Very Walkable,2020-04-26 10:22:43.124532,-87.6855,41.9325
1,82,Very Walkable,2019-12-05 06:47:38.563915,-87.7335,41.9625
1,100,Walker's Paradise,2020-05-02 04:51:09.141863,-87.6315,41.8965
1,85,Very Walkable,2020-02-08 01:54:55.875866,-87.582,41.796
1,81,Very Walkable,2020-03-29 12:55:55.102721,-87.657,41.838
1,90,Very Walkable,2020-02-07 04:48:07.800540,-87.5835,41.7945
1,90,Very Walkable,2020-01-28 01:20:15.049436,-87.5835,41.799
1,92,Walker's Paradise,2019-12-28 19:17:29.698242,-87.585,41.7945
1,91,Walker's Paradise,2020-02-10 04:43:17.238990,-87.585,41.793
1,91,Walker's Paradise,2020-05-05 23:35:35.229358,-87.585,41.8005
1,87,Very Walkable,2020-05-05 01:02:03.781299,-87.585,41.8035
1,94,Walker's Paradise,2020-05-05 01:59:37.370352,-87.6585,41.9955
1,94,Walker's Paradise,2020-04-04 15:39:55.428644,-87.6525,41.958
1,92,Walker's Paradise,2020-04-08 22:02:39.468517,-87.6765,42.0075
1,80,Very Walkable,2020-02-06 23:46:28.882406,-87.5835,41.733
1,90,Very Walkable,2020-04-04 07:02:39.206531,-87.7155,41.9205
1,90,Very Walkable,2020-01-14 05:41:18.972655,-87.717,41.922
1,60,Somewhat Walkable,2020-05-30 21:09:06.421436,-87.561,41.766
1,99,Walker's Paradise,2020-05-06 15:07:58.382275,-87.6315,41.8935
1,98,Walker's Paradise,2020-04-05 19:09:46.725636,-87.6345,41.8515
1,100,Walker's Paradise,2020-04-03 22:00:36.054920,-87.6285,41.8995
1,68,Somewhat Walkable,2020-01-18 11:38:39.842191,-87.639,41.6865
1,98,Walker's Paradise,2020-04-29 10:37:58.870817,-87.678,41.9055
1,100,Walker's Paradise,2020-05-02 04:51:08.577881,-87.6255,41.8965
1,100,Walker's Paradise,2020-02-06 19:30:59.932413,-87.6285,41.895
1,100,Walker's Paradise,2020-02-06 19:30:59.932413,-87.6285,41.895
1,100,Walker's Paradise,2020-02-06 19:30:59.932413,-87.6285,41.895
1,100,Walker's Paradise,2020-05-02 04:51:08.577881,-87.6255,41.8965
1,100,Walker's Paradise,2020-05-02 04:51:08.577881,-87.6255,41.8965
1,98,Walker's Paradise,2020-02-07 17:21:45.530921,-87.669,41.901
1,97,Walker's Paradise,2020-05-05 08:03:30.580997,-87.6375,41.91
1,95,Walker's Paradise,2020-05-28 23:04:48.209651,-87.666,41.9745
1,93,Walker's Paradise,2020-05-04 05:18:35.052735,-87.711,41.9265
1,90,Walker's Paradise,2019-12-03 02:41:21.742003,-87.687,41.9745
1,87,Very Walkable,2020-01-14 01:44:03.209742,-87.6705,41.9145
1,91,Walker's Paradise,2020-03-29 12:55:55.053509,-87.7065,41.9355
1,94,Walker's Paradise,2020-02-24 18:48:24.813131,-87.6825,41.9025
1,91,Walker's Paradise,2020-04-06 13:17:40.800230,-87.6945,41.9115
1,78,Very Walkable,2020-05-05 01:02:04.970549,-87.732,41.9475
1,79,Very Walkable,2020-04-01 03:25:09.605541,-87.684,41.937
